swg4	铁甲护身	passive			[{"k": "pcut", "pct": 0.08}, {"k": "pdodge", "chance": 0.1}]
pwc1	九天飞刀	active	0.65		[{"k": "dmg", "tg": "weakest", "mult": 2.0}, {"k": "status", "tg": "hit", "st": "poison", "chance": 0.4, "dur": 3}]
pwc2	飞刀连射	active	0.55		[{"k": "dmg", "tg": "col", "mult": 1.35}]
pwc3	飞刀迷眼	active	0.65		[{"k": "dmg", "tg": "rand2", "mult": 0.6}, {"k": "status", "tg": "hit", "st": "disarm", "chance": 0.7, "dur": 1}]
pwc4	方腊神射手	passive			[{"k": "pcrit", "val": 0.12}, {"k": "pstat", "stat": "agi", "pct": 0.08}, {"k": "pstat", "stat": "atk", "pct": 0.05}]
lf1	小温侯	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.01}]
lf2	方天画戟	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.02}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
lf3	吕方护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.32}]
lf4	宋江亲随	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.28, "dur": 3}]
gs3_n	赛仁贵	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.87}]
gs4_n	郭家枪法	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
gs5_n	郭盛护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
gs6_n	梁山护卫	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.18, "dur": 3}]
hfd1	兽医妙手	active	0.5		[{"k": "heal", "tg": "lowest", "mult": 4.0}]
hfd2	宝马良驹	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
hfd3	对症下药	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.4}]
hfd4	兽医护盾	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.5}]
cf1	铁臂膊	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.68}]
cf2	生死判官	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.73, "src": "int"}]
cf3	刑场老手	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.12, "dur": 3}]
cf4	狱卒护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.28}]
cq1	一枝花	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.75}]
cq2	花言巧语	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.59, "src": "int"}]
cq3	窃窃私语	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 1.16, "src": "int"}]
cq4	一枝花护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.28}]
jj1	神算子	active	0.5		[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.33, "dur": 2}]
jj2	算无遗策	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.18, "dur": 3}]
jj3	精打细算	cmd			[{"k": "buff", "tg": "mates", "stat": "int", "pct": 0.18, "dur": 3}]
jj4	账房先生	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.5}]
px1	铁面孔目	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.11}]
px2	法度严明	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.11, "dur": 3}]
px3	孔目审讯	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 1.78, "src": "int"}]
px4	法律护盾	sure		2	[{"k": "shield", "tg": "self", "pct": 0.36}]
op1	摩云金翅	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.98}]
op2	鹏飞万里	passive			[{"k": "pdodge", "chance": 0.13}]
op3	摩云翱翔	passive			[{"k": "pstat", "stat": "hp", "pct": 0.15}]
op4	金翅护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.31}]
dz1	丧门神	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.1}]
dz2	铁锏横扫	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.86}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
dz3	铁壁铜墙	sure		2	[{"k": "shield", "tg": "self", "pct": 0.3}]
dz4	步军威猛	passive			[{"k": "pstat", "stat": "def", "pct": 0.2}]
yl2_n	锦豹子	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.94}]
yl3_n	豹子冲锋	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.01}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yl4_n	豹行潜踪	passive			[{"k": "pdodge", "chance": 0.16}]
yl5_n	锦豹护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.36}]
lz2_n	轰天雷	active	0.45		[{"k": "dmg", "tg": "all", "mult": 0.5, "src": "int"}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.2, "dur": 1}]
lz3_n	火炮齐射	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.3, "src": "int"}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
lz4_n	火炮教头	cmd			[{"k": "debuff", "tg": "all", "stat": "def", "pct": 0.15, "dur": 2}, {"k": "debuff", "tg": "all", "stat": "atk", "pct": 0.08, "dur": 2}]
lz5_n	火药护体	passive			[{"k": "pshield", "pct": 0.2}, {"k": "pcut", "pct": 0.06}]
jz2_n	蒋门神力	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.88}]
jz3_n	恶霸拳法	passive			[{"k": "pstat", "stat": "atk", "pct": 0.09}]
jz4_n	孟州恶霸	passive			[{"k": "pfollow", "chance": 0.26, "mult": 0.6}]
jz5_n	快活林霸主	passive			[{"k": "pcounter", "chance": 0.3, "mult": 0.8}]
pjl1	美人计	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.43, "src": "int"}]
pjl2	柔情似水	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.11, "dur": 3}]
pjl3	风情万种	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.2}]
pjl4	柔弱外表	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
ztt1	镇关西拳法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.82}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ztt2	屠夫砍杀	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.01}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ztt3	肉铺老板	sure		2	[{"k": "shield", "tg": "self", "pct": 0.25}]
ztt4	渭州恶霸	passive			[{"k": "pstat", "stat": "hp", "pct": 0.22}]
cl1	曹正操刀	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.51}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
cl2	肉铺刀法	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.83}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
cl3	屠夫筋骨	passive			[{"k": "pcounter", "chance": 0.19, "mult": 0.8}]
cl4	梁山厨师	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.2, "dur": 3}]
ly2n	飞天神力	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.92}]
ly3n	大圣闹海	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.8}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
ly4n	飞檐走壁	passive			[{"k": "pdodge", "chance": 0.15}]
ly5n	飞天军	passive			[{"k": "pstat", "stat": "hp", "pct": 0.19}]
xc1	八臂神力	active	0.6		[{"k": "dmg", "tg": "single", "mult": 2.07}]
xc2	哪吒闹海	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.86}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
xc3	八臂护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.32}]
xc4	飞龙使	passive			[{"k": "pdodge", "chance": 0.22}]
hb1	火眼狻猊	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.79}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
hb2	狻猊怒吼	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.97}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
hb3	铜皮铁骨	passive			[{"k": "pcounter", "chance": 0.23, "mult": 0.8}]
hb4	步军猛将	passive			[{"k": "pstat", "stat": "atk", "pct": 0.12}]
gs1n	顾大嫂母夜叉	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.97}]
gs2n	夜叉横扫	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.79}]
gs3n	母性护犊	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
gs4n	孙新顾大嫂	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.13, "dur": 3}]
sx1	孙新小尉迟	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.86}]
sx2	尉迟枪法	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.95}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
sx3	铁鞭护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.27}]
sx4	登州系	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.13, "dur": 3}]
kh2n	孔明白虎山	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.69}]
kh2n2	白虎横扫	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.68}]
kh2n3	白虎护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.21}]
kh2n4	白虎山寨	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
kl1	孔亮独火星	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.6}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
kl2	火星冲撞	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.86}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
kl3	火星护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.21}]
kl4	白虎山寨	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.09, "dur": 3}]
ll1	没面目刀	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.83}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ll2	笑里藏刀	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.98}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ll3	暗中下手	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.18, "dur": 3}]
ll4	面目模糊	passive			[{"k": "pdodge", "chance": 0.19}]
cb1	出洞蛟	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.71}]
cb2	翻江倒海	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.65}]
cb3	水底潜行	passive			[{"k": "pdodge", "chance": 0.12}]
cb4	水军精锐	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.2, "dur": 3}]
tm1	翻江蜃气	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.75}]
tm2	蜃楼幻影	passive			[{"k": "pdodge", "chance": 0.11}]
tm3	蜃甲护体	sure		2	[{"k": "shield", "tg": "self", "pct": 0.21}]
tm4	水军骁将	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.14, "dur": 3}]
cjg1	蔡京权谋	active	0.5		[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.17, "dur": 2}]
cjg2	奸相弄权	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.56, "src": "int"}]
cjg3	搜刮民脂	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.12, "dur": 3}]
cjg4	六贼之首	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.12, "dur": 3}]
lzs2n	梁中书将令	active	0.5		[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.17, "dur": 2}]
lzs2n2	大名府铁骑	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.12, "dur": 3}]
lzs2n3	府尹权威	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.15, "dur": 3}]
lzs2n4	守城将令	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.18, "dur": 3}]
xzf1	西门庆淫威	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.69}]
xzf2	风月场	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.57, "src": "int"}]
xzf3	巧取豪夺	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.13, "dur": 3}]
xzf4	阳谷县恶霸	passive			[{"k": "pstat", "stat": "hp", "pct": 0.17}]
dj1	都监鹰犬	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.66}]
dj2	官军围剿	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.77}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
dj3	官府靠山	sure		2	[{"k": "shield", "tg": "self", "pct": 0.18}]
dj4	朝廷命官	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.16, "dur": 3}]
ywc1	张文远风流	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.67}]
ywc2	勾引唆使	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.63, "src": "int"}]
ywc3	偷香窃玉	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.12, "dur": 3}]
ywc4	书吏狡诈	sure		2	[{"k": "shield", "tg": "self", "pct": 0.29}]
ljz1	李固忘恩	active	0.5		[{"k": "heal", "tg": "lowest", "mult": 2.8}]
ljz2	告密陷害	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 0.95, "src": "int"}]
ljz3	吞没家产	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.12, "dur": 3}]
ljz4	忘恩负义	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.3}]
hl1	何九叔见证	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.7}]
hl2	市井人情	active	0.5		[{"k": "heal", "tg": "lowest", "mult": 3.3}]
hl3	明哲保身	passive			[{"k": "pcounter", "chance": 0.18, "mult": 0.8}]
hl4	阳谷县街坊	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
yhz1	阎婆惜要挟	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 0.85, "src": "int"}]
yhz2	枕边风	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.53, "src": "int"}]
yhz3	勒索书信	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 1.16, "src": "int"}]
yhz4	烟花女子	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
dzg1	董针姑媚术	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.41, "src": "int"}]
dzg2	勾魂夺魄	active	0.45		[{"k": "dmg", "tg": "single", "mult": 1.43}, {"k": "status", "tg": "hit", "st": "disarm", "chance": 0.7, "dur": 1}]
dzg3	盗取精气	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.13, "dur": 3}]
dzg4	妖媚之术	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 0.95, "src": "int"}]
bq1	黄文炳告密	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 0.87, "src": "int"}]
bq2	谗言陷害	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 0.98, "src": "int"}]
bq3	搜刮民财	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.11, "dur": 3}]
bq4	江州通判	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.09, "dur": 3}]
lm1	刘高妒功	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.66}]
lm2	谗言诬告	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 1.03, "src": "int"}]
lm3	知寨特权	sure		2	[{"k": "shield", "tg": "self", "pct": 0.2}]
lm4	清风寨主	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.18, "dur": 3}]
cwg1	程万里守城	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.59}]
cwg2	东平府弓箭	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.7}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.26, "dur": 2, "val": 0.2}]
cwg3	城墙坚固	sure		2	[{"k": "shield", "tg": "self", "pct": 0.18}]
cwg4	东平府尹	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.18, "dur": 3}]
hwl1	贺太守贪暴	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.1, "dur": 3}]
hwl2	酷吏刑求	active	0.45		[{"k": "status", "tg": "smartest", "st": "silence", "chance": 0.8, "dur": 2}, {"k": "dmg", "tg": "smartest", "mult": 1.01, "src": "int"}]
hwl3	贪赃枉法	sure		2	[{"k": "steal", "tg": "strongest", "stat": "atk", "pct": 0.12, "dur": 3}]
hwl4	华州太守	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.12, "dur": 3}]
liu_tang_s1	赤发冲撞	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.84}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
liu_tang_s2	横刀断岳	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.02}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
liu_tang_s3	醉卧沙场	sure		2	[{"k": "shield", "tg": "self", "pct": 0.33}]
liu_tang_s4	梁山聚义	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.2, "dur": 3}]
huang_xin_s1	丧门剑法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.91}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
huang_xin_s2	镇三山威	passive			[{"k": "pstat", "stat": "atk", "pct": 0.11}]
huang_xin_s3	横扫千军	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.89}]
huang_xin_s4	官军出身	passive			[{"k": "pfollow", "chance": 0.32, "mult": 0.6}]
shan_tinggui_s1	圣水阵法	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.96}]
shan_tinggui_s2	冰封千里	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.76}]
shan_tinggui_s3	水神庇护	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.21, "dur": 3}]
shan_tinggui_s4	天降甘霖	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.4}]
yan_shun_s1	豹影突袭	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.89}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yan_shun_s2	锦豹扑食	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.82}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yan_shun_s3	快刀斩乱	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.03}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
yan_shun_s4	清风山主	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.17, "dur": 3}]
wang_ying_s1	虎爪枪法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.51}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
wang_ying_s2	矮脚冲锋	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.78}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
wang_ying_s3	悍勇无畏	passive			[{"k": "pcounter", "chance": 0.19, "mult": 0.8}]
wang_ying_s4	夫妻同心	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
bao_xu_s1	丧门剑气	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.99}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
bao_xu_s2	神鬼辟易	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.12}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
bao_xu_s3	横扫八方	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.86}]
bao_xu_s4	枯树山主	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.18, "dur": 3}]
fan_rui_s1	混世魔火	active	0.55		[{"k": "dmg", "tg": "single", "mult": 2.03}, {"k": "status", "tg": "hit", "st": "burn", "chance": 0.3, "dur": 2}]
fan_rui_s2	天魔乱舞	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.82}]
fan_rui_s3	妖法护体	active	0.45		[{"k": "status", "tg": "smartest", "st": "chaos", "chance": 0.7, "dur": 1}, {"k": "dmg", "tg": "smartest", "mult": 1.21, "src": "int"}]
fan_rui_s4	芒砀山主	sure		2	[{"k": "heal", "tg": "mates", "mult": 0.5}]
ma_lin_s1	铁笛横吹	active	0.5		[{"k": "heal", "tg": "lowest", "mult": 3.1}]
ma_lin_s2	仙音袅袅	active	0.5		[{"k": "heal", "tg": "lowest", "mult": 3.4}]
ma_lin_s3	清心普善	sure		2	[{"k": "shield", "tg": "self", "pct": 0.2}]
ma_lin_s4	黄门山将	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.14, "dur": 3}]
zheng_tianshou_s1	白面刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.6}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zheng_tianshou_s2	玉面银枪	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.8}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
zheng_tianshou_s3	清风俊杰	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.83}]
zheng_tianshou_s4	清风寨将	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
gong_wang_s1	虎啸山林	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.96}]
gong_wang_s2	花项冲锋	active	0.45		[{"k": "dmg", "tg": "row", "mult": 1.02}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
gong_wang_s3	中箭无惧	passive			[{"k": "pcounter", "chance": 0.25, "mult": 0.8}]
gong_wang_s4	东昌骁将	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.17, "dur": 3}]
ding_desun_s1	箭无虚发	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.59}, {"k": "status", "tg": "hit", "st": "vuln", "chance": 0.4, "dur": 2, "val": 0.2}]
ding_desun_s2	虎跃涧壑	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.96}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
ding_desun_s3	迅捷如风	passive			[{"k": "pdodge", "chance": 0.15}]
ding_desun_s4	东昌副将	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.26, "dur": 3}]
xue_yong_s1	大虫棍法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.42}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
xue_yong_s2	病虫翻身	active	0.45		[{"k": "dmg", "tg": "row", "mult": 0.8}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
xue_yong_s3	横扫千军	active	0.35		[{"k": "dmg", "tg": "all", "mult": 0.73}]
xue_yong_s4	江湖卖艺	cmd			[{"k": "buff", "tg": "mates", "stat": "def", "pct": 0.13, "dur": 3}]
shi_en_s1	金眼刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.51}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shi_en_s2	快活林主	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.81}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
shi_en_s3	义气豪杰	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.9}]
shi_en_s4	孟州小管营	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
li_zhong_s1	打虎刀法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.61}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
li_zhong_s2	江湖卖艺	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.82}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
li_zhong_s3	义气为先	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.9}]
li_zhong_s4	桃花山将	cmd			[{"k": "buff", "tg": "mates", "stat": "agi", "pct": 0.18, "dur": 3}]
zhou_tong_xiao_s1	霸王枪法	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.91}]
zhou_tong_xiao_s2	小霸冲锋	passive			[{"k": "pstat", "stat": "def", "pct": 0.12}]
zhou_tong_xiao_s3	桃花山主	sure		2	[{"k": "shield", "tg": "self", "pct": 0.26}]
zhou_tong_xiao_s4	抢亲被殴	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.12, "dur": 3}]
tang_long_s1	金钱锤法	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.32}, {"k": "status", "tg": "hit", "st": "stun", "chance": 0.25, "dur": 1}]
tang_long_s2	打铁巧手	active	0.45		[{"k": "dmg", "tg": "col", "mult": 0.82}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
tang_long_s3	钩镰枪缘	active	0.55		[{"k": "dmg", "tg": "single", "mult": 1.82}, {"k": "status", "tg": "hit", "st": "bleed", "chance": 0.3, "dur": 2}]
tang_long_s4	徐宁表弟	cmd			[{"k": "buff", "tg": "mates", "stat": "atk", "pct": 0.1, "dur": 3}]
du_xing_s1	鬼脸虚招	active	0.6		[{"k": "dmg", "tg": "single", "mult": 1.67}]
